Can HomocysteineLevel that is also ModerateMontgomeryAsbergDepressionRating be considered a subcategory of 'GenotypeMeasure'?, **False
Can Gender that is also LowHamiltonDepressionScore be considered a subcategory of 'BiologicalMeasure'?, FALSE
Can AnxietyMeasure that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'ForcedExperiatoryVolume'?, **False
Can SimilarDiseaseSusceptibilityOdds that is also Weigth be considered a subcategory of 'ModerateReductionInMontgomeryAsbergDepressionRating'?, **False
Can DrugEfficacy that is also MontgomeryAsbergDepressionRatingDifference be considered a subcategory of 'HighRemission'?, False
Can ChildDepressionMeasure that is also SideEffectMeasure be considered a subcategory of 'BiophysicalMeasure'?, False
Can ASAAConcentrationDifference that is also PharmacokineticMeasure be considered a subcategory of 'ZeroRemission'?, FALSE
Can HighRemission that is also LowReductionInMontgomeryAsbergDepressionRating be considered a subcategory of 'BodyMassIndexDecrease'?, **False
Can SimilarRemissionOddsRatio that is also TissueMeasure be considered a subcategory of 'HighReductionInMontgomeryAsbergDepressionRating'?, False
Can HighReductionInHamiltonDepressionScore that is also ReninAngiotensinSystemMeasure be considered a subcategory of 'LowRemission'?, **False
Can EventFreeSurvivalTime that is also SideEffectRate be considered a subcategory of 'HamiltonDepressionScoreDifference'?, **False
Can GeneExpression that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'SimilarRemissionOddsRatio'?, **FALSE
Can BodyMassIndexDecrease that is also LipidProfile be considered a subcategory of 'ChildDepressionScore'?, **FALSE
Can DoseFrequency that is also WeigthDifference be considered a subcategory of 'BloodSerumProteinCount'?, False
Can Gender that is also HighRemission be considered a subcategory of 'GenotypeMeasure'?, False
Can ASAAConcentrationDifference that is also BoneMineralDensity be considered a subcategory of 'MontgomeryAsbergDepressionRatingDifference'?, **False
Can IncreasedGeneExpression that is also PharmacodynamicMeasure be considered a subcategory of 'DepressionMeasure'?, **FALSE
Can BiophysicalMeasure that is also _24HourBloodPressure be considered a subcategory of 'HighDrugEfficacy'?, FALSE
Can ElectrocardiogramQTInterval that is also HamiltonDepressionScoreDifference be considered a subcategory of 'BoneMineralDensity'?, False
Can ChildDepressionScoreDifference that is also ERVisitFrequency be considered a subcategory of 'MyocardialInfarctionFrequency'?, FALSE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'HighMontgomeryAsbergDepressionRating'?, TRUE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'ChildDepressionScore'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'MolecularMeasure'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'RemissionFrequency'?, FALSE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'SatietyFrequency'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'ModerateReductionInHamiltonAnxietyScore'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'ASAAConcentrationIncrease'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'ERVisitFrequency'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'ForcedExperiatoryVolume'?, False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'DailyBloodPressure'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'HighRemission'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'WeigthDifference'?, False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'GeneExpressionDifference'?, False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'ExerciseResponse'?, FALSE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'NeoplasmFrequency'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'GenotypeMeasure'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'HighReductionInMontgomeryAsbergDepressionRating'?, **FALSE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'QualityOfLife'?, FALSE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'AirwayResponsivenessUsingMethacholine'?, **False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'HighReductionInHamiltonAnxietyScore'?, FALSE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'ModerateHamiltonDepressionScore'?, FALSE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'LowReductionInChildDepressionScore'?, False
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'BodyMassIndexDifference'?, FALSE
Can HighReductionInHamiltonDepressionScore that is also MontgomeryAsbergDepressionMeasure be considered a subcategory of 'HighHamiltonDepressionScore'?, TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighHamiltonDepressionScore'?, True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionScore'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'RemissionFrequency'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SatietyFrequency'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ModerateReductionInHamiltonAnxietyScore'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ASAAConcentrationIncrease'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ERVisitFrequency'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ForcedExperiatoryVolume'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DailyBloodPressure'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighRemission'?, **FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'WeigthDifference'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'GeneExpressionDifference'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ExerciseResponse'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'NeoplasmFrequency'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'GenotypeMeasure'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighReductionInMontgomeryAsbergDepressionRating'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'QualityOfLife'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'AirwayResponsivenessUsingMethacholine'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighReductionInHamiltonAnxietyScore'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ModerateHamiltonDepressionScore'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowReductionInChildDepressionScore'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BodyMassIndexDifference'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HigherDiseaseSusceptibiltyOdds'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ForcedVitalCapacity'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HamiltonDepressionMeasure'?, TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HamiltonDepressionMeasure that is also HighHamiltonDepressionScore'?, **FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'PlasmaDrugConcentration'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ElectrocardiogramQTInterval'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'PharmacokineticMeasure'?, **FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowMontgomeryAsbergDepressionRating'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'RemissionMeasure'?, True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighHamiltonDepressionScore that is also RemissionMeasure'?, **TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BiologicalMeasure'?, **True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'GeneExpressionMeasure'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'CellCount'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ASAAMeasure'?, **TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'PopulationVariation'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'MetabolicMeasure'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'TaxonomicMeasure'?, TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighHamiltonDepressionScore that is also TaxonomicMeasure'?, **TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowRemission'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DrugClearance'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ASAAConcentrationDifference'?, **FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'MontgomeryAsbergDepressionRatingDifference'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ASAAConcentrationDecrease'?, **FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ModerateMontgomeryAsbergDepressionRating'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BodyMassIndexMeasure'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'IncreasedGeneExpression'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'PathogenCount'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SimilarDiseaseSusceptibilityOdds'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SatietyDifference'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DiseaseFrequency'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'MontgomeryAsbergDepressionMeasure'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'CognitiveMeasure'?, True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'CognitiveMeasure that is also HighHamiltonDepressionScore'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ModerateReductionInMontgomeryAsbergDepressionRating'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighMontgomeryAsbergDepressionRating'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'WeightLoss'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'Gender'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HamiltonAnxietyScore'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SatietyDecrease'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'Weigth'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'Race'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'WeigthGain'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'AsthmaFrequency'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DecreasedGeneExpression'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'PharmacodynamicMeasure'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ModerateRemission'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'TissueMeasure'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'MontgomeryAsbergDepressionRating'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighReductionInChildDepressionScore'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ZeroRemission'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DoseFrequency'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HamiltonAnxietyScoreDifference'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DrugEfficacy'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'WeightMeasure'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'CoagulationProfile'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowReductionInHamiltonDepressionScore'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BloodPressure'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'PulmonaryFunctionMeasure'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SatietyIncrease'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DiseaseSusceptibilityOdds'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowHamiltonDepressionScore'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BoneMineralDensity'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'NormalGeneExpression'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ReninAngiotensinSystemMeasure'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BloodSerumProteinCount'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'AnxietyMeasure'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HamiltonDepressionScore'?, TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HamiltonDepressionScore that is also HighHamiltonDepressionScore'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SideEffectRate'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DepressionMeasure'?, True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DepressionMeasure that is also HighHamiltonDepressionScore'?, True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'GeneExpression'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'Dose'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SatietyMeasure'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowerDiseaseSusceptibilityOdds'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SideEffectFrequency'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'MyocardialInfarctionFrequency'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ZeroDrugEfficacy'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'Satiety'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ClinicalOutcomeMeasure'?, **True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LipidProfile'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BodyMassIndexDecrease'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighDrugEfficacy'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BodyMassIndexIncrease'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of '_24HourBloodPressure'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BodyMassIndex'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'DrugEfficacyMeasure'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'BiophysicalMeasure'?, **True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionScoreDifference'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowReductionInHamiltonAnxietyScore'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure'?, TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure that is also DepressionMeasure that is also HighHamiltonDepressionScore'?, True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HamiltonDepressionScoreDifference'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HighRemissionOddsRatio'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowDrugEfficacy'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ErythromycinClearanceMeasure'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowReductionInMontgomeryAsbergDepressionRating'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ModerateReductionInChildDepressionScore'?, FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ASAAConcentration'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ModerateReductionInHamiltonDepressionScore'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SimilarRemissionOddsRatio'?, **FALSE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'EventFreeSurvivalTime'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'LowRemissionOddsRatio'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'HomocysteineLevel'?, False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'SideEffectMeasure'?, TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure that is also DepressionMeasure that is also HighHamiltonDepressionScore that is also SideEffectMeasure'?, **True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'RemissionOddsRatio'?, **False
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure that is also DepressionMeasure that is also HamiltonDepressionMeasure that is also HighHamiltonDepressionScore'?, True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure that is also DepressionMeasure that is also HamiltonDepressionMeasure that is also HighHamiltonDepressionScore that is also RemissionMeasure'?, **TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure that is also DepressionMeasure that is also HamiltonDepressionMeasure that is also HighHamiltonDepressionScore that is also TaxonomicMeasure'?, TRUE
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure that is also CognitiveMeasure that is also DepressionMeasure that is also HamiltonDepressionMeasure that is also HighHamiltonDepressionScore that is also TaxonomicMeasure'?, True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure that is also CognitiveMeasure that is also DepressionMeasure that is also HamiltonDepressionMeasure that is also HamiltonDepressionScore that is also HighHamiltonDepressionScore that is also TaxonomicMeasure'?, **True
Can HighReductionInHamiltonDepressionScore be considered a subcategory of 'ChildDepressionMeasure that is also CognitiveMeasure that is also DepressionMeasure that is also HamiltonDepressionMeasure that is also HighHamiltonDepressionScore that is also SideEffectMeasure that is also TaxonomicMeasure'?, True
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'WeightMeasure'?, TRUE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'ChildDepressionScore'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'MolecularMeasure'?, FALSE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'RemissionFrequency'?, **False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'SatietyFrequency'?, False.
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'ModerateReductionInHamiltonAnxietyScore'?, **False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'ASAAConcentrationIncrease'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'ERVisitFrequency'?, FALSE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'ForcedExperiatoryVolume'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'DailyBloodPressure'?, FALSE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'HighRemission'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'WeigthDifference'?, **False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'GeneExpressionDifference'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'ExerciseResponse'?, FALSE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'NeoplasmFrequency'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'GenotypeMeasure'?, **FALSE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'HighReductionInMontgomeryAsbergDepressionRating'?, FALSE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'QualityOfLife'?, False.
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'AirwayResponsivenessUsingMethacholine'?, **FALSE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'HighReductionInHamiltonAnxietyScore'?, FALSE
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'ModerateHamiltonDepressionScore'?, **False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'LowReductionInChildDepressionScore'?, **False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'BodyMassIndexDifference'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'HighHamiltonDepressionScore'?, **False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'HigherDiseaseSusceptibiltyOdds'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'ForcedVitalCapacity'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'HamiltonDepressionMeasure'?, False
Can ASAAConcentrationDecrease that is also ASAAMeasure be considered a subcategory of 'PlasmaDrugConcentration'?, TRUE
Can ASAAConcentrationDecrease be considered a subcategory of 'PlasmaDrugConcentration'?, FALSE
Can ASAAMeasure be considered a subcategory of 'PlasmaDrugConcentration'?, **False
Can BloodSerumProteinCount that is also ChildDepressionScore be considered a subcategory of 'AirwayResponsivenessUsingMethacholine'?, FALSE
Can HighRemissionOddsRatio that is also LowRemissionOddsRatio be considered a subcategory of 'BodyMassIndexDifference'?, False
Can HighReductionInHamiltonAnxietyScore that is also HighRemissionOddsRatio be considered a subcategory of 'HighReductionInChildDepressionScore'?, **False
Can MontgomeryAsbergDepressionRating that is also PulmonaryFunctionMeasure be considered a subcategory of 'LowReductionInHamiltonDepressionScore'?, FALSE
Can ASAAConcentrationIncrease that is also SimilarDiseaseSusceptibilityOdds be considered a subcategory of 'ChildDepressionMeasure'?, False
Can HighHamiltonDepressionScore that is also RemissionMeasure be considered a subcategory of 'CognitiveMeasure'?, False
Can LowRemissionOddsRatio that is also ZeroDrugEfficacy be considered a subcategory of 'LowDrugEfficacy'?, FALSE
Can EventFreeSurvivalTime that is also Race be considered a subcategory of 'PulmonaryFunctionMeasure'?, **False
Can HighRemission that is also MetabolicMeasure be considered a subcategory of 'HomocysteineLevel'?, FALSE
